policy_id,customer_id,agent_id,last_payment_dt,policy_issue_dt,sum_assured,policy_premium,nb_riders,rider_premium,time_stamp_x,last_termination_dt,time_stamp_y,customer_marital_cd,customer_age,customer_social_group,customer_income,customer_additional_products,time_stamp_x,agent_age,agent_tenure,agent_active_portfolio,agent_inactive_portfolio,time_stamp_y,contact_channel_broker,contact_channel_direct,contact_channel_partnership,product_code_BP_00170090,product_code_BP_00334803,product_code_BP_00479053,product_code_BP_01087308,product_code_BP_01127451,product_code_BP_01183560,product_code_BP_01260044,product_code_BP_01308135,product_code_BP_01653768,product_code_BP_01817929,product_code_BP_01976597,product_code_BP_02048854,product_code_BP_02051691,product_code_BP_02392541,product_code_BP_02399030,product_code_BP_02483900,product_code_BP_02602657,product_code_BP_02713903,product_code_BP_03569413,product_code_BP_03610818,product_code_BP_03740581,product_code_BP_03765630,product_code_BP_03919759,product_code_BP_03922794,product_code_BP_04023598,product_code_BP_04044020,product_code_BP_04229248,product_code_BP_04345985,product_code_BP_04399222,product_code_BP_04624090,product_code_BP_04707731,product_code_BP_04904952,product_code_BP_05169954,product_code_BP_05367939,product_code_BP_05538098,product_code_BP_06134513,product_code_BP_06342177,product_code_BP_06646153,product_code_BP_06758239,product_code_BP_07119562,product_code_BP_07570704,product_code_BP_07665809,product_code_BP_07668115,product_code_BP_07897771,product_code_BP_08252793,product_code_BP_08384630,product_code_BP_08525135,product_code_BP_09034941,product_code_BP_09208081,product_code_BP_09391664,product_code_BP_09426101,product_code_BP_09740724,product_code_BP_09825120,product_code_BP_09828249,policy_status_cd_B,last_policy_status_cancelled,customer_origin_new,customer_gender_F,customer_gender_M,agent_status_inactive
P_00877639,C_02402117,AG_04873767,2016-01-31,2013-01-31,1216000.0,1700.0,2.0,1200.0,2017-01-31,,2018-01-31,2,50.0,7.0,70000.0,2,2017-01-31,50.0,11,99.0,60.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_09996157,C_01435905,AG_07944835,2016-04-30,2011-04-30,1360000.0,1700.0,3.0,1400.0,2017-01-31,,2018-01-31,2,35.0,3.0,70000.0,1,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09681901,C_06808700,AG_07944835,2016-08-31,2011-05-31,1490000.0,1800.0,3.0,1300.0,2017-01-31,2017-06-30,2018-01-31,2,35.0,6.0,55000.0,1,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_08040070,C_04242960,AG_07944835,2016-04-30,2011-03-31,1216000.0,1700.0,2.0,1400.0,2017-01-31,,2018-01-31,2,40.0,2.0,70000.0,1,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06665079,C_00039594,AG_07944835,2016-01-31,2011-12-31,1360000.0,1800.0,3.0,1200.0,2017-01-31,,2018-01-31,2,40.0,4.0,65000.0,2,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_05683967,C_05991389,AG_07944835,2016-05-31,2011-05-31,1360000.0,1300.0,1.0,0.0,2017-01-31,,2018-01-31,2,40.0,4.0,65000.0,1,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_03462438,C_04479792,AG_07944835,2016-12-31,2012-01-31,2080000.0,3200.0,2.0,1600.0,2017-01-31,,2018-01-31,2,45.0,3.0,205000.0,13,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_03165457,C_01098899,AG_07944835,2016-04-30,2011-03-31,1202000.0,2200.0,1.0,1200.0,2017-01-31,,2018-01-31,2,55.0,5.0,30000.0,5,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_00915621,C_01721138,AG_07944835,2016-03-31,2011-03-31,1252000.0,1900.0,2.0,1500.0,2017-01-31,,2018-01-31,2,40.0,2.0,70000.0,1,2017-01-31,45.0,8,240.0,227.0,2017-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09995298,C_07716684,AG_03692164,2016-03-31,2013-03-31,1072000.0,1400.0,2.0,1200.0,2017-01-31,,2018-01-31,1,30.0,3.0,55000.0,4,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_09272632,C_02912113,AG_03692164,2016-02-29,2016-02-29,1396000.0,2000.0,2.0,1700.0,2017-01-31,,2018-01-31,1,30.0,2.0,80000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09209355,C_00793857,AG_03692164,2016-02-28,2013-10-31,1144000.0,1700.0,2.0,1400.0,2017-01-31,,2018-01-31,2,35.0,5.0,50000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_09158958,C_07298841,AG_03692164,2016-07-31,2016-07-31,1216000.0,1400.0,2.0,1200.0,2017-01-31,2017-09-30,2018-01-31,1,30.0,4.0,70000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_09044555,C_06621549,AG_03692164,2016-08-31,2013-08-31,1360000.0,2200.0,2.0,1900.0,2017-01-31,,2018-01-31,1,30.0,3.0,70000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_08525559,C_01251448,AG_03692164,2016-02-29,2016-02-29,1360000.0,2900.0,2.0,2300.0,2017-01-31,,2018-01-31,1,40.0,3.0,70000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_08450107,C_06648190,AG_03692164,2016-10-31,2015-10-31,1288000.0,1800.0,2.0,1500.0,2017-01-31,,2018-01-31,2,30.0,4.0,60000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_08169011,C_06250075,AG_03692164,2016-06-30,2015-06-30,1360000.0,3400.0,2.0,2600.0,2017-01-31,2017-11-30,2018-01-31,2,40.0,6.0,200000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_07904181,C_04974458,AG_03692164,2016-04-30,2014-04-30,1252000.0,1900.0,2.0,1500.0,2017-01-31,2017-04-30,2018-01-31,1,30.0,7.0,55000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_07819086,C_00810629,AG_03692164,2016-05-31,2015-04-30,1360000.0,1900.0,2.0,1600.0,2017-01-31,,2018-01-31,1,30.0,5.0,70000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07723751,C_07641668,AG_03692164,2016-04-30,2016-04-30,1432000.0,2700.0,2.0,2200.0,2017-01-31,,2018-01-31,2,35.0,4.0,90000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_07527530,C_00750937,AG_03692164,2016-02-29,2015-06-30,1216000.0,1900.0,2.0,1600.0,2017-01-31,,2018-01-31,1,35.0,6.0,60000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_07294488,C_09372976,AG_03692164,2016-03-31,2013-03-31,1216000.0,2000.0,2.0,1600.0,2017-01-31,,2018-01-31,2,35.0,4.0,95000.0,6,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_07187183,C_09090804,AG_03692164,2016-09-30,2016-09-30,1360000.0,1700.0,2.0,1500.0,2017-01-31,,2018-01-31,1,30.0,2.0,55000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_07086975,C_06942891,AG_03692164,2016-07-31,2015-07-31,1360000.0,2700.0,2.0,2300.0,2017-01-31,,2018-01-31,2,40.0,4.0,90000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06530993,C_05070473,AG_03692164,2016-03-31,2016-03-31,1720000.0,4400.0,2.0,3400.0,2017-01-31,,2018-01-31,1,40.0,3.0,100000.0,4,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01757818,C_05070473,AG_03692164,2016-01-31,2014-11-30,1180000.0,2100.0,2.0,1700.0,2017-01-31,,2018-01-31,1,40.0,3.0,100000.0,4,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_06440791,C_08281928,AG_03692164,2016-09-30,2015-08-31,1144000.0,1500.0,2.0,1400.0,2017-01-31,,2018-01-31,1,35.0,1.0,50000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_06400807,C_03910790,AG_03692164,2016-09-30,2015-09-30,1360000.0,1500.0,2.0,1300.0,2017-01-31,,2018-01-31,1,30.0,2.0,55000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_05868710,C_02045908,AG_03692164,2016-05-31,2015-05-31,1216000.0,1500.0,2.0,1300.0,2017-01-31,,2018-01-31,1,30.0,4.0,55000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05851947,C_09398633,AG_03692164,2016-06-30,2016-06-30,1360000.0,1500.0,2.0,1300.0,2017-01-31,,2018-01-31,1,30.0,2.0,65000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_05735718,C_03470210,AG_03692164,2016-08-31,2015-08-31,1216000.0,1500.0,2.0,1200.0,2017-01-31,2017-07-31,2018-01-31,1,30.0,1.0,215000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_05114002,C_07793829,AG_03692164,2016-05-31,2014-05-31,1288000.0,1900.0,0.0,0.0,2017-01-31,,2018-01-31,2,40.0,7.0,35000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_04798327,C_09912053,AG_03692164,2016-11-30,2016-11-30,1267000.0,2700.0,2.0,2100.0,2017-01-31,,2018-01-31,2,30.0,5.0,60000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_04545915,C_06299892,AG_03692164,2016-10-31,2012-10-31,1144000.0,1600.0,2.0,1300.0,2017-01-31,,2018-01-31,1,30.0,3.0,90000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_04368494,C_05539825,AG_03692164,2016-06-30,2015-06-30,1216000.0,1600.0,2.0,1300.0,2017-01-31,,2018-01-31,1,30.0,7.0,50000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_04355746,C_01268566,AG_03692164,2016-08-31,2015-08-31,1252000.0,2800.0,2.0,2200.0,2017-01-31,,2018-01-31,1,35.0,4.0,45000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_04225430,C_04949942,AG_03692164,2016-05-31,2012-11-30,1360000.0,1900.0,2.0,1600.0,2017-01-31,,2018-01-31,1,40.0,1.0,50000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03819688,C_08307887,AG_03692164,2016-01-31,2012-12-31,1360000.0,2400.0,2.0,1900.0,2017-01-31,2017-12-31,2018-01-31,1,35.0,5.0,90000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
P_03798870,C_04885759,AG_03692164,2016-04-30,2016-04-30,1288000.0,2900.0,2.0,2200.0,2017-01-31,,2018-01-31,2,40.0,2.0,70000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03710085,C_06185436,AG_03692164,2016-01-31,2014-01-31,1360000.0,2700.0,2.0,2300.0,2017-01-31,,2018-01-31,2,40.0,5.0,80000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_03510575,C_06332859,AG_03692164,2016-06-30,2015-06-30,1360000.0,3500.0,2.0,2800.0,2017-01-31,,2018-01-31,1,35.0,4.0,80000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_03109866,C_04014420,AG_03692164,2016-10-31,2014-10-31,1360000.0,2400.0,2.0,1900.0,2017-01-31,,2018-01-31,1,35.0,3.0,55000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02656424,C_07858649,AG_03692164,2016-05-31,2015-05-31,1360000.0,2300.0,2.0,2000.0,2017-01-31,,2018-01-31,2,35.0,4.0,115000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_02460652,C_04637882,AG_03692164,2016-09-30,2016-09-30,1166000.0,1900.0,2.0,1600.0,2017-01-31,,2018-01-31,1,35.0,4.0,60000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_02373678,C_08661048,AG_03692164,2016-06-30,2016-06-30,1360000.0,1600.0,2.0,1400.0,2017-01-31,,2018-01-31,1,30.0,1.0,55000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_02288282,C_08646406,AG_03692164,2016-01-31,2012-10-31,1288000.0,3400.0,2.0,2500.0,2017-01-31,,2018-01-31,1,40.0,2.0,70000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01528691,C_00120509,AG_03692164,2016-05-31,2015-05-31,1360000.0,2000.0,2.0,1600.0,2017-01-31,,2018-01-31,1,30.0,4.0,80000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01471903,C_02023108,AG_03692164,2016-12-31,2014-12-31,1288000.0,2000.0,1.0,1500.0,2017-01-31,,2018-01-31,1,30.0,2.0,340000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01314868,C_08715451,AG_03692164,2016-01-31,2016-01-31,1288000.0,2600.0,2.0,2000.0,2017-01-31,,2018-01-31,2,40.0,1.0,70000.0,3,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
P_01228974,C_07408145,AG_03692164,2016-03-31,2016-03-31,1216000.0,2600.0,2.0,2000.0,2017-01-31,,2018-01-31,1,40.0,5.0,80000.0,1,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
P_01207416,C_06841753,AG_03692164,2016-12-31,2015-07-31,1216000.0,2100.0,2.0,1900.0,2017-01-31,,2018-01-31,2,30.0,5.0,55000.0,4,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P_01071990,C_09115291,AG_03692164,2016-03-31,2013-03-31,1216000.0,2900.0,2.0,2500.0,2017-01-31,,2018-01-31,2,40.0,1.0,100000.0,5,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_00161529,C_09413754,AG_03692164,2016-05-31,2016-05-31,1216000.0,2300.0,2.0,2000.0,2017-01-31,,2018-01-31,1,35.0,4.0,400000.0,2,2017-01-31,40.0,5,252.0,82.0,2017-01-31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
P_09994473,C_02755150,AG_05518817,2016-12-31,2015-11-30,1720000.0,2300.0,3.0,1700.0,2017-01-31,,2018-01-31,1,35.0,3.0,80000.0,2,2017-01-31,35.0,1,80.0,51.0,2017-01-31,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
